label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
expected_label,underdetermined,coherent,44,15209,0.09518761932849884,2.390599250793457,2.2137396335601807,0.6296296296296297,0.5806451612903226,27,62
expected_label,underdetermined,coherent,45,8818,0.09180236607789993,4.197569847106934,4.191714763641357,1.0,1.0,27,62
expected_label,underdetermined,coherent,46,454,0.08123315870761871,5.536330223083496,5.527150630950928,1.0,1.0,27,62
expected_label,underdetermined,coherent,47,134,0.06237407028675079,5.182889938354492,5.172776699066162,1.0,1.0,27,62
expected_label,underdetermined,coherent,48,14132,0.05588000640273094,4.061695575714111,4.03900671005249,1.0,0.9838709677419355,27,62
expected_label,underdetermined,coherent,49,15483,0.03791533038020134,0.28941610455513,0.25181400775909424,0.07407407407407407,0.06451612903225806,27,62
expected_label,underdetermined,coherent,50,3825,0.03759404271841049,1.1359041929244995,1.064385175704956,0.25925925925925924,0.24193548387096775,27,62
predicted_label,coherent,noncoherent,1,9924,1.5490421056747437,3.0089573860168457,0.5899378061294556,0.7575757575757576,0.14960629921259844,33,127
predicted_label,coherent,noncoherent,2,12684,1.1205753087997437,2.757300853729248,0.9114053249359131,0.7272727272727273,0.2440944881889764,33,127
predicted_label,coherent,noncoherent,3,13099,1.0712881088256836,2.943220853805542,1.1944403648376465,0.7878787878787878,0.3228346456692913,33,127
predicted_label,coherent,noncoherent,4,13646,1.041477084159851,4.2070183753967285,4.123702049255371,1.0,1.0,33,127
predicted_label,coherent,noncoherent,5,13109,1.0150303840637207,3.595660448074341,3.405198574066162,1.0,1.0,33,127
predicted_label,coherent,noncoherent,6,67,0.9922863841056824,6.733080863952637,6.6963396072387695,1.0,1.0,33,127
predicted_label,coherent,noncoherent,7,9719,0.9206774830818176,1.4109711647033691,0.12036659568548203,0.36363636363636365,0.031496062992125984,33,127
predicted_label,coherent,noncoherent,8,4799,0.9179438948631287,5.257419109344482,5.222268104553223,1.0,1.0,33,127
predicted_label,coherent,noncoherent,9,13627,0.9019889831542969,3.5938384532928467,2.327881336212158,0.9393939393939394,0.6377952755905512,33,127
predicted_label,coherent,noncoherent,10,8705,0.8567289710044861,4.371906757354736,4.302576541900635,1.0,1.0,33,127
predicted_label,coherent,noncoherent,11,16271,0.8271915316581726,3.6905629634857178,2.4700734615325928,0.9393939393939394,0.6377952755905512,33,127
predicted_label,coherent,noncoherent,12,13641,0.7837398648262024,3.4826550483703613,2.1782567501068115,0.8787878787878788,0.5511811023622047,33,127
predicted_label,coherent,noncoherent,13,9172,0.7826206684112549,4.2020487785339355,4.1554789543151855,1.0,1.0,33,127
predicted_label,coherent,noncoherent,14,10914,0.772426187992096,4.297703742980957,4.213440895080566,1.0,1.0,33,127
predicted_label,coherent,noncoherent,15,15597,0.7605759501457214,1.339790940284729,0.2601439654827118,0.36363636363636365,0.07086614173228346,33,127
predicted_label,coherent,noncoherent,16,10793,0.7288779020309448,3.1300606727600098,1.8880449533462524,0.8181818181818182,0.49606299212598426,33,127
predicted_label,coherent,noncoherent,17,9625,0.698861837387085,1.3993093967437744,0.33667027950286865,0.36363636363636365,0.08661417322834646,33,127
predicted_label,coherent,noncoherent,18,272,0.6919373273849487,6.584799289703369,6.559336185455322,1.0,1.0,33,127
predicted_label,coherent,noncoherent,19,14611,0.6753289103507996,4.335261821746826,4.294795513153076,1.0,1.0,33,127
predicted_label,coherent,noncoherent,20,5545,0.664764404296875,3.938563108444214,3.238748788833618,1.0,0.8267716535433071,33,127
predicted_label,coherent,noncoherent,21,9681,0.6526361107826233,4.9334940910339355,4.847698211669922,1.0,1.0,33,127
